Name,Date,Close/Last,Volume,Open,High,Low
SBUX,1/4/23,$104.46 ,8166646,$102.69 ,$104.73 ,$102.55 
SBUX,1/3/23,$100.83 ,6607675,$100.56 ,$101.17 ,$99.47 
SBUX,12/30/22,$99.20 ,3988869,$99.19 ,$99.25 ,$98.24 
SBUX,12/29/22,$99.77 ,3976076,$99.00 ,$100.65 ,$98.67 
SBUX,12/28/22,$98.60 ,3491489,$99.41 ,$99.91 ,$98.39 
SBUX,12/27/22,$99.20 ,4402463,$98.57 ,$99.46 ,$98.21 
SBUX,12/23/22,$98.27 ,3944525,$97.59 ,$98.30 ,$96.88 
SBUX,12/22/22,$97.76 ,4757114,$98.45 ,$98.56 ,$96.17 
SBUX,12/21/22,$98.67 ,5566294,$96.72 ,$99.07 ,$96.35 
SBUX,12/20/22,$98.00 ,4533502,$98.19 ,$98.58 ,$97.27 
SBUX,12/19/22,$98.30 ,5771050,$98.43 ,$98.81 ,$97.73 
SBUX,12/16/22,$98.83 ,13862250,$99.28 ,$99.54 ,$98.02 
SBUX,12/15/22,$99.99 ,7246497,$101.21 ,$101.55 ,$99.45 
SBUX,12/14/22,$102.19 ,5624019,$102.32 ,$103.30 ,$100.70 
SBUX,12/13/22,$102.11 ,7065953,$104.82 ,$105.20 ,$100.99 
SBUX,12/12/22,$102.70 ,5795969,$101.13 ,$102.85 ,$100.82 
SBUX,12/9/22,$101.79 ,7999590,$103.43 ,$103.50 ,$101.75 
SBUX,12/8/22,$103.74 ,5465134,$102.74 ,$103.91 ,$102.40 
SBUX,12/7/22,$101.87 ,4194311,$101.29 ,$102.97 ,$101.06 
SBUX,12/6/22,$102.08 ,8382988,$103.82 ,$104.19 ,$101.44 
SBUX,12/5/22,$103.55 ,9285799,$103.39 ,$104.24 ,$103.00 
SBUX,12/2/22,$105.05 ,7916878,$102.02 ,$105.54 ,$101.82 
SBUX,12/1/22,$103.37 ,7452313,$102.33 ,$103.56 ,$101.95 
SBUX,11/30/22,$102.20 ,15000770,$99.05 ,$102.56 ,$98.52 
SBUX,11/29/22,$98.66 ,4423921,$98.96 ,$99.33 ,$98.20 
SBUX,11/28/22,$98.66 ,5257862,$98.99 ,$100.16 ,$98.56 
SBUX,11/25/22,$99.56 ,2320020,$99.64 ,$99.88 ,$98.52 
SBUX,11/23/22,$99.52 ,5944870,$98.49 ,$100.08 ,$98.27 
SBUX,11/22/22,$98.43 ,5399030,$98.50 ,$98.73 ,$97.52 
SBUX,11/21/22,$98.32 ,4499170,$96.99 ,$98.49 ,$96.70 
SBUX,11/18/22,$97.95 ,5964815,$97.75 ,$98.35 ,$97.13 
SBUX,11/17/22,$96.97 ,5249906,$95.21 ,$97.01 ,$95.10 
SBUX,11/16/22,$97.07 ,5348881,$96.52 ,$97.96 ,$96.26 
SBUX,11/15/22,$97.83 ,6409950,$98.91 ,$99.53 ,$97.29 
SBUX,11/14/22,$97.42 ,8521098,$97.13 ,$98.56 ,$96.69 
SBUX,11/11/22,$97.38 ,8294396,$96.76 ,$98.67 ,$96.57 
SBUX,11/10/22,$96.26 ,10408390,$93.89 ,$96.42 ,$93.33 
SBUX,11/9/22,$91.63 ,6271203,$91.61 ,$92.60 ,$91.34 
SBUX,11/8/22,$92.75 ,9675544,$90.92 ,$93.78 ,$90.92 
SBUX,11/7/22,$90.45 ,10190200,$91.67 ,$92.36 ,$89.28 
SBUX,11/4/22,$91.86 ,20194310,$91.98 ,$93.60 ,$90.52 
SBUX,11/3/22,$84.68 ,8855106,$84.07 ,$85.47 ,$82.97 
SBUX,11/2/22,$84.58 ,7661699,$87.27 ,$88.58 ,$84.53 
SBUX,11/1/22,$87.10 ,6219632,$88.06 ,$88.88 ,$86.58 
SBUX,10/31/22,$86.59 ,7401123,$86.60 ,$87.57 ,$85.95 
SBUX,10/28/22,$87.10 ,8284918,$85.17 ,$87.79 ,$84.31 
SBUX,10/27/22,$85.28 ,9524568,$86.13 ,$86.40 ,$84.08 
SBUX,10/26/22,$85.89 ,9990898,$85.61 ,$88.23 ,$85.48 
SBUX,10/25/22,$85.21 ,10674030,$84.10 ,$86.00 ,$84.10 
SBUX,10/24/22,$83.76 ,16499330,$86.90 ,$87.51 ,$82.43 
SBUX,10/21/22,$88.61 ,9088750,$87.00 ,$88.97 ,$86.56 
SBUX,10/20/22,$86.79 ,4540684,$87.33 ,$88.23 ,$86.47 
SBUX,10/19/22,$87.52 ,6473381,$88.39 ,$89.13 ,$87.01 
SBUX,10/18/22,$88.96 ,5484433,$90.11 ,$90.47 ,$88.08 
SBUX,10/17/22,$88.90 ,6255283,$87.90 ,$89.22 ,$87.81 
SBUX,10/14/22,$86.37 ,6316222,$90.01 ,$90.70 ,$86.24 
SBUX,10/13/22,$89.37 ,7616558,$85.09 ,$89.97 ,$84.71 
SBUX,10/12/22,$86.87 ,5261904,$87.00 ,$88.06 ,$86.41 
SBUX,10/11/22,$86.21 ,5531265,$86.71 ,$87.20 ,$85.64 
SBUX,10/10/22,$87.06 ,5092424,$87.01 ,$87.57 ,$86.13 
SBUX,10/7/22,$87.03 ,6606378,$88.54 ,$88.90 ,$86.30 
SBUX,10/6/22,$89.35 ,6893765,$90.19 ,$90.90 ,$89.26 
SBUX,10/5/22,$90.12 ,7980791,$87.73 ,$90.64 ,$87.55 
SBUX,10/4/22,$88.51 ,5982360,$87.09 ,$88.95 ,$86.86 
SBUX,10/3/22,$85.62 ,6739878,$84.75 ,$86.22 ,$83.80 
SBUX,9/30/22,$84.26 ,7737511,$86.57 ,$86.70 ,$84.15 
SBUX,9/29/22,$86.57 ,6881455,$86.81 ,$87.34 ,$85.61 
SBUX,9/28/22,$87.11 ,7850820,$84.68 ,$87.48 ,$84.25 
SBUX,9/27/22,$84.28 ,8628753,$85.97 ,$86.50 ,$83.17 
SBUX,9/26/22,$84.81 ,7583548,$84.31 ,$86.03 ,$84.28 
SBUX,9/23/22,$84.17 ,7153192,$83.90 ,$84.44 ,$83.23 
SBUX,9/22/22,$84.70 ,9953048,$88.00 ,$88.02 ,$84.38 
SBUX,9/21/22,$88.60 ,8806754,$91.29 ,$91.52 ,$88.57 
SBUX,9/20/22,$90.79 ,6560039,$91.66 ,$92.02 ,$90.10 
SBUX,9/19/22,$92.14 ,6286956,$90.89 ,$92.55 ,$90.83 
SBUX,9/16/22,$91.31 ,11987640,$91.15 ,$92.10 ,$90.65 
SBUX,9/15/22,$92.22 ,11052400,$92.09 ,$93.15 ,$91.73 
SBUX,9/14/22,$92.70 ,24320600,$89.57 ,$93.48 ,$89.51 
SBUX,9/13/22,$87.84 ,16033630,$86.72 ,$89.30 ,$86.07 
SBUX,9/12/22,$89.07 ,9078938,$89.77 ,$90.38 ,$88.54 
SBUX,9/9/22,$88.69 ,7096165,$89.50 ,$89.95 ,$88.64 
SBUX,9/8/22,$89.46 ,7721071,$87.30 ,$89.48 ,$87.16 
SBUX,9/7/22,$88.31 ,9946770,$85.11 ,$88.62 ,$84.92 
SBUX,9/6/22,$84.52 ,11062810,$83.07 ,$84.62 ,$81.67 
SBUX,9/2/22,$82.94 ,10336790,$85.47 ,$85.77 ,$82.55 
SBUX,9/1/22,$85.40 ,7556805,$83.70 ,$85.47 ,$82.93 
SBUX,8/31/22,$84.07 ,6570110,$83.87 ,$84.76 ,$83.65 
SBUX,8/30/22,$83.41 ,6812530,$84.18 ,$85.02 ,$82.69 
SBUX,8/29/22,$84.12 ,5035514,$83.20 ,$84.66 ,$83.04 
SBUX,8/26/22,$84.06 ,6674910,$87.51 ,$87.99 ,$83.96 
SBUX,8/25/22,$87.39 ,4236346,$86.35 ,$87.63 ,$86.30 
SBUX,8/24/22,$86.05 ,4385983,$84.76 ,$86.48 ,$84.48 
SBUX,8/23/22,$84.69 ,4560350,$84.85 ,$85.61 ,$84.58 
SBUX,8/22/22,$84.95 ,5915201,$85.38 ,$85.55 ,$84.34 
SBUX,8/19/22,$86.92 ,4597726,$87.77 ,$87.97 ,$86.55 
SBUX,8/18/22,$88.55 ,3428312,$88.03 ,$88.78 ,$87.68 
SBUX,8/17/22,$88.35 ,3831252,$88.40 ,$89.00 ,$87.86 
SBUX,8/16/22,$89.40 ,4580845,$88.78 ,$89.93 ,$88.54 
SBUX,8/15/22,$89.16 ,5600991,$88.11 ,$89.25 ,$88.01 
SBUX,8/12/22,$88.31 ,5153974,$87.31 ,$88.40 ,$87.19 
SBUX,8/11/22,$87.27 ,5595696,$86.94 ,$87.55 ,$86.50 
SBUX,8/10/22,$86.49 ,5072324,$86.50 ,$86.90 ,$86.09 
SBUX,8/9/22,$84.84 ,3498395,$85.74 ,$85.83 ,$84.46 
SBUX,8/8/22,$85.72 ,4885102,$86.15 ,$86.86 ,$85.42 
SBUX,8/5/22,$85.73 ,4835081,$85.76 ,$86.15 ,$84.92 
SBUX,8/4/22,$86.88 ,7086693,$87.21 ,$88.28 ,$86.57 
SBUX,8/3/22,$87.27 ,12915670,$86.01 ,$87.97 ,$83.91 
SBUX,8/2/22,$83.71 ,7254737,$84.70 ,$85.14 ,$83.62 
SBUX,8/1/22,$84.91 ,7313697,$84.19 ,$85.59 ,$84.03 
SBUX,7/29/22,$84.78 ,5802700,$84.60 ,$84.98 ,$83.93 
SBUX,7/28/22,$84.67 ,5594602,$83.19 ,$84.89 ,$82.82 
SBUX,7/27/22,$82.96 ,6372575,$81.23 ,$83.41 ,$81.12 
SBUX,7/26/22,$80.31 ,6587009,$81.22 ,$81.42 ,$80.00 
SBUX,7/25/22,$81.50 ,5861107,$83.59 ,$83.70 ,$81.04 
SBUX,7/22/22,$83.59 ,6283617,$84.16 ,$84.43 ,$82.84 
SBUX,7/21/22,$83.54 ,7695295,$82.95 ,$83.61 ,$82.65 
SBUX,7/20/22,$83.27 ,6850639,$82.48 ,$83.47 ,$81.89 
SBUX,7/19/22,$82.55 ,5949201,$81.11 ,$82.67 ,$80.91 
SBUX,7/18/22,$80.23 ,6768756,$80.03 ,$81.67 ,$80.00 
SBUX,7/15/22,$79.62 ,5584130,$78.62 ,$80.21 ,$78.62 
SBUX,7/14/22,$78.20 ,4504473,$77.09 ,$78.37 ,$76.81 
SBUX,7/13/22,$77.92 ,3897457,$75.99 ,$78.54 ,$75.73 
SBUX,7/12/22,$77.76 ,5393394,$78.36 ,$79.44 ,$77.38 
SBUX,7/11/22,$77.90 ,5351589,$78.85 ,$79.05 ,$77.43 
SBUX,7/8/22,$79.28 ,3927101,$78.69 ,$79.63 ,$78.27 
SBUX,7/7/22,$79.24 ,5395567,$78.81 ,$79.65 ,$78.37 
SBUX,7/6/22,$78.86 ,4652815,$79.83 ,$80.48 ,$78.18 
SBUX,7/5/22,$79.52 ,8089606,$78.02 ,$79.55 ,$77.36 
SBUX,7/1/22,$79.26 ,7539232,$76.73 ,$79.47 ,$76.54 
SBUX,6/30/22,$76.39 ,6781083,$76.01 ,$76.88 ,$74.87 
SBUX,6/29/22,$76.43 ,8983863,$76.21 ,$77.15 ,$75.64 
SBUX,6/28/22,$76.34 ,7210682,$78.39 ,$79.89 ,$76.19 
SBUX,6/27/22,$77.68 ,6672167,$78.00 ,$78.44 ,$77.27 
SBUX,6/24/22,$78.11 ,18011960,$75.66 ,$78.15 ,$75.55 
SBUX,6/23/22,$75.20 ,6586431,$73.86 ,$75.36 ,$73.51 
SBUX,6/22/22,$73.30 ,6703754,$72.37 ,$73.82 ,$72.22 
SBUX,6/21/22,$72.96 ,7872541,$73.06 ,$73.17 ,$72.03 
SBUX,6/17/22,$71.87 ,9824325,$71.08 ,$72.44 ,$70.77 
SBUX,6/16/22,$70.95 ,10147030,$72.43 ,$72.61 ,$70.35 
SBUX,6/15/22,$74.19 ,7682259,$73.25 ,$75.27 ,$73.11 
SBUX,6/14/22,$72.31 ,7635554,$72.85 ,$73.84 ,$71.53 
SBUX,6/13/22,$72.36 ,9282753,$73.09 ,$74.01 ,$71.91 
SBUX,6/10/22,$75.67 ,8695476,$77.02 ,$77.79 ,$75.66 
SBUX,6/9/22,$78.91 ,13248100,$77.97 ,$80.27 ,$77.73 
SBUX,6/8/22,$78.47 ,5178253,$78.90 ,$79.77 ,$78.26 
SBUX,6/7/22,$79.47 ,5517101,$78.57 ,$79.75 ,$78.26 
SBUX,6/6/22,$78.98 ,7239429,$79.70 ,$81.30 ,$78.53 
SBUX,6/3/22,$79.05 ,10415720,$79.00 ,$79.90 ,$78.32 
SBUX,6/2/22,$79.42 ,10241470,$76.54 ,$79.50 ,$75.85 
SBUX,6/1/22,$76.28 ,7578950,$78.75 ,$78.88 ,$76.05 
SBUX,5/31/22,$78.50 ,23361760,$76.97 ,$79.66 ,$76.55 
SBUX,5/27/22,$76.71 ,8498381,$75.23 ,$76.72 ,$75.15 
SBUX,5/26/22,$74.49 ,8940945,$72.95 ,$74.77 ,$72.87 
SBUX,5/25/22,$72.48 ,8344364,$72.72 ,$73.50 ,$71.93 
SBUX,5/24/22,$72.72 ,9227687,$72.97 ,$73.34 ,$71.27 
SBUX,5/23/22,$73.42 ,10741900,$73.73 ,$74.27 ,$72.57 
SBUX,5/20/22,$73.39 ,15941810,$72.88 ,$73.43 ,$71.46 
SBUX,5/19/22,$71.93 ,11193710,$71.10 ,$72.42 ,$70.33 
SBUX,5/18/22,$71.28 ,10576490,$73.15 ,$73.54 ,$70.78 
SBUX,5/17/22,$73.72 ,12454510,$74.01 ,$74.35 ,$72.84 
SBUX,5/16/22,$72.42 ,11435310,$74.95 ,$75.44 ,$72.31 
SBUX,5/13/22,$75.60 ,18156290,$71.88 ,$75.73 ,$71.88 
SBUX,5/12/22,$69.90 ,15460620,$69.15 ,$70.03 ,$68.39 
SBUX,5/11/22,$70.06 ,12118140,$71.55 ,$71.95 ,$69.96 
SBUX,5/10/22,$71.86 ,14085860,$74.85 ,$75.05 ,$71.61 
SBUX,5/9/22,$73.49 ,12863610,$75.24 ,$76.55 ,$73.33 
SBUX,5/6/22,$76.52 ,11165780,$77.03 ,$77.20 ,$75.21 
SBUX,5/5/22,$77.48 ,19114660,$80.43 ,$81.22 ,$77.13 
SBUX,5/4/22,$81.64 ,30199660,$79.31 ,$82.87 ,$77.92 
SBUX,5/3/22,$74.33 ,15570150,$75.72 ,$75.79 ,$73.38 
SBUX,5/2/22,$75.37 ,12378950,$75.25 ,$75.72 ,$73.47 
SBUX,4/29/22,$74.64 ,9199279,$76.02 ,$76.77 ,$74.48 
SBUX,4/28/22,$76.58 ,8818511,$75.62 ,$77.10 ,$74.86 
SBUX,4/27/22,$74.74 ,8467337,$75.38 ,$76.43 ,$74.68 
SBUX,4/26/22,$75.63 ,8800454,$77.49 ,$77.58 ,$75.63 
SBUX,4/25/22,$77.98 ,10258950,$77.38 ,$78.08 ,$76.73 
SBUX,4/22/22,$77.92 ,10315530,$78.89 ,$79.48 ,$77.78 
SBUX,4/21/22,$78.96 ,8152543,$81.05 ,$81.19 ,$78.73 
SBUX,4/20/22,$80.17 ,8368788,$81.31 ,$81.52 ,$80.00 
SBUX,4/19/22,$81.22 ,8622146,$79.62 ,$81.54 ,$79.41 
SBUX,4/18/22,$79.60 ,7797252,$79.04 ,$79.97 ,$78.88 
SBUX,4/14/22,$79.50 ,9567236,$80.75 ,$81.08 ,$79.25 
SBUX,4/13/22,$80.92 ,8604425,$79.88 ,$81.31 ,$79.61 
SBUX,4/12/22,$79.79 ,8472525,$80.83 ,$81.27 ,$79.65 
SBUX,4/11/22,$80.68 ,8623160,$80.88 ,$81.74 ,$80.29 
SBUX,4/8/22,$81.52 ,9286775,$83.19 ,$83.19 ,$81.34 
SBUX,4/7/22,$83.12 ,10869150,$82.99 ,$83.50 ,$81.45 
SBUX,4/6/22,$83.36 ,10567050,$83.65 ,$83.89 ,$82.07 
SBUX,4/5/22,$84.12 ,17525790,$86.56 ,$86.62 ,$83.82 
SBUX,4/4/22,$88.09 ,16250600,$87.89 ,$88.46 ,$86.18 
SBUX,4/1/22,$91.49 ,6516305,$91.50 ,$91.89 ,$90.48 
SBUX,3/31/22,$90.97 ,11306060,$91.32 ,$92.63 ,$90.97 
SBUX,3/30/22,$91.03 ,8122096,$90.75 ,$91.54 ,$90.40 
SBUX,3/29/22,$91.23 ,8963202,$89.70 ,$91.90 ,$89.66 
SBUX,3/28/22,$88.38 ,5980992,$87.48 ,$88.42 ,$86.75 
SBUX,3/25/22,$87.45 ,7049288,$87.39 ,$87.67 ,$86.22 
SBUX,3/24/22,$87.12 ,6163402,$86.83 ,$87.15 ,$85.56 
SBUX,3/23/22,$86.22 ,7670502,$87.36 ,$87.71 ,$86.10 
SBUX,3/22/22,$87.89 ,8447376,$87.40 ,$89.10 ,$87.15 
SBUX,3/21/22,$86.86 ,11925330,$89.61 ,$89.72 ,$85.97 
SBUX,3/18/22,$89.60 ,23784200,$86.12 ,$89.75 ,$84.98 
SBUX,3/17/22,$87.66 ,8554159,$87.46 ,$87.95 ,$86.01 
SBUX,3/16/22,$87.41 ,21207900,$88.01 ,$90.09 ,$85.62 
SBUX,3/15/22,$83.12 ,12542260,$80.50 ,$83.44 ,$80.28 
SBUX,3/14/22,$79.29 ,18199280,$82.32 ,$82.34 ,$78.92 
SBUX,3/11/22,$82.73 ,15351740,$88.35 ,$88.81 ,$82.54 
SBUX,3/10/22,$87.16 ,9114348,$86.09 ,$87.36 ,$85.60 
SBUX,3/9/22,$87.60 ,8811617,$86.50 ,$88.13 ,$86.33 
SBUX,3/8/22,$84.00 ,10692040,$84.76 ,$86.92 ,$83.76 
SBUX,3/7/22,$84.46 ,14608730,$90.04 ,$90.05 ,$84.35 
SBUX,3/4/22,$90.03 ,7180081,$90.97 ,$91.16 ,$89.45 
SBUX,3/3/22,$91.53 ,6587438,$93.48 ,$93.50 ,$91.08 
SBUX,3/2/22,$92.77 ,10721120,$90.77 ,$93.28 ,$90.59 
SBUX,3/1/22,$90.14 ,7100736,$91.49 ,$91.51 ,$89.65 
SBUX,2/28/22,$91.79 ,8591544,$91.29 ,$92.31 ,$90.62 
SBUX,2/25/22,$92.58 ,7039415,$91.30 ,$92.79 ,$90.28 
SBUX,2/24/22,$91.01 ,9260494,$87.50 ,$91.20 ,$87.25 
SBUX,2/23/22,$89.65 ,9674758,$93.88 ,$93.88 ,$89.44 
SBUX,2/22/22,$93.11 ,8622481,$93.60 ,$94.04 ,$92.36 
SBUX,2/18/22,$93.34 ,6210647,$92.56 ,$94.05 ,$92.53 
SBUX,2/17/22,$93.05 ,6578223,$94.42 ,$94.63 ,$92.78 
SBUX,2/16/22,$95.18 ,6545767,$94.34 ,$95.55 ,$93.16 
SBUX,2/15/22,$94.51 ,7723938,$95.15 ,$95.46 ,$94.36 
SBUX,2/14/22,$93.65 ,7948549,$93.75 ,$94.49 ,$92.42 
SBUX,2/11/22,$93.73 ,6924787,$95.59 ,$96.49 ,$93.36 
SBUX,2/10/22,$95.31 ,9098759,$95.46 ,$96.81 ,$94.98 
SBUX,2/9/22,$97.13 ,9353726,$96.25 ,$97.97 ,$96.20 
SBUX,2/8/22,$94.92 ,7161007,$95.29 ,$96.03 ,$94.35 
SBUX,2/7/22,$95.19 ,6849047,$95.35 ,$96.11 ,$94.88 
SBUX,2/4/22,$95.00 ,8267571,$95.41 ,$95.94 ,$93.83 
SBUX,2/3/22,$95.94 ,8901064,$96.84 ,$97.47 ,$95.67 
SBUX,2/2/22,$97.73 ,15578780,$95.80 ,$99.15 ,$94.74 
SBUX,2/1/22,$98.76 ,11601890,$98.42 ,$99.03 ,$96.80 
SBUX,1/31/22,$98.32 ,8807735,$97.03 ,$98.40 ,$96.42 
SBUX,1/28/22,$97.21 ,8345419,$95.06 ,$97.22 ,$93.79 
SBUX,1/27/22,$95.32 ,7328860,$96.62 ,$97.17 ,$95.06 
SBUX,1/26/22,$95.58 ,11863050,$97.70 ,$98.64 ,$94.90 
SBUX,1/25/22,$97.01 ,12368540,$96.67 ,$98.09 ,$95.13 
SBUX,1/24/22,$98.10 ,17205270,$94.75 ,$98.35 ,$94.41 
SBUX,1/21/22,$96.31 ,13438310,$95.90 ,$98.41 ,$95.47 
SBUX,1/20/22,$95.72 ,20311510,$97.49 ,$98.94 ,$95.59 
SBUX,1/19/22,$96.87 ,10856820,$97.94 ,$98.39 ,$96.78 
SBUX,1/18/22,$97.73 ,11402290,$99.17 ,$99.36 ,$97.51 
SBUX,1/14/22,$100.12 ,13703170,$101.91 ,$101.91 ,$99.09 
SBUX,1/13/22,$102.40 ,9818487,$104.15 ,$104.67 ,$102.09 
SBUX,1/12/22,$103.87 ,11810460,$104.44 ,$105.32 ,$103.68 
SBUX,1/11/22,$104.04 ,13073180,$106.04 ,$106.17 ,$103.71 
SBUX,1/10/22,$106.03 ,8499389,$106.62 ,$107.01 ,$104.42 
SBUX,1/7/22,$107.57 ,11266440,$108.22 ,$109.71 ,$107.48 
SBUX,1/6/22,$111.14 ,6099910,$110.00 ,$111.88 ,$109.99 
SBUX,1/5/22,$110.44 ,8662327,$114.40 ,$114.96 ,$110.40 
SBUX,1/4/22,$114.24 ,8367607,$116.90 ,$117.05 ,$114.17 
SBUX,1/3/22,$116.68 ,5478426,$116.47 ,$117.80 ,$114.78 
SBUX,12/31/21,$116.97 ,3674938,$115.67 ,$117.48 ,$115.60 
SBUX,12/30/21,$116.24 ,4068918,$116.38 ,$117.34 ,$116.08 
SBUX,12/29/21,$116.38 ,4215460,$115.40 ,$116.96 ,$115.31 
SBUX,12/28/21,$115.57 ,4562965,$114.00 ,$116.28 ,$113.81 
SBUX,12/27/21,$114.22 ,3717026,$112.60 ,$114.37 ,$112.39 
SBUX,12/23/21,$112.37 ,3359803,$112.23 ,$112.91 ,$111.99 
SBUX,12/22/21,$111.74 ,3643281,$110.20 ,$111.78 ,$110.00 
SBUX,12/21/21,$110.37 ,4682227,$109.00 ,$110.90 ,$108.87 
SBUX,12/20/21,$108.09 ,6313699,$107.07 ,$108.12 ,$106.61 
SBUX,12/17/21,$108.63 ,13720730,$111.27 ,$111.80 ,$108.22 
SBUX,12/16/21,$113.59 ,7544369,$115.00 ,$115.40 ,$113.22 
SBUX,12/15/21,$114.68 ,6902396,$114.81 ,$115.20 ,$112.76 
SBUX,12/14/21,$114.71 ,6854618,$114.57 ,$115.30 ,$114.03 
SBUX,12/13/21,$115.56 ,6479398,$116.16 ,$116.83 ,$115.22 
SBUX,12/10/21,$116.73 ,6110960,$115.82 ,$117.09 ,$115.78 
SBUX,12/9/21,$115.35 ,5664678,$115.80 ,$116.41 ,$115.24 
SBUX,12/8/21,$116.25 ,5806963,$115.78 ,$116.65 ,$115.15 
SBUX,12/7/21,$116.26 ,8786898,$115.06 ,$117.19 ,$114.79 
SBUX,12/6/21,$113.36 ,8280227,$112.01 ,$114.17 ,$111.71 
SBUX,12/3/21,$111.24 ,7014076,$111.85 ,$112.85 ,$110.08 
SBUX,12/2/21,$111.42 ,7709360,$109.17 ,$112.08 ,$109.17 
SBUX,12/1/21,$108.66 ,7621590,$110.96 ,$113.35 ,$108.55 
SBUX,11/30/21,$109.64 ,9483253,$109.55 ,$111.09 ,$109.05 
SBUX,11/29/21,$110.73 ,7114069,$111.36 ,$111.69 ,$109.62 
SBUX,11/26/21,$110.66 ,6703214,$110.01 ,$110.83 ,$109.25 
SBUX,11/24/21,$113.97 ,4464304,$113.41 ,$114.26 ,$113.08 
SBUX,11/23/21,$113.58 ,7911991,$112.00 ,$114.11 ,$111.78 
SBUX,11/22/21,$111.45 ,5969252,$111.11 ,$112.59 ,$110.67 
SBUX,11/19/21,$110.78 ,6922803,$112.73 ,$112.90 ,$109.77 
SBUX,11/18/21,$112.90 ,5641290,$112.12 ,$113.23 ,$111.34 
SBUX,11/17/21,$112.52 ,5768639,$112.22 ,$113.11 ,$111.66 
SBUX,11/16/21,$112.23 ,7964980,$112.28 ,$113.11 ,$111.51 
SBUX,11/15/21,$111.87 ,6566119,$112.12 ,$113.65 ,$111.58 
SBUX,11/12/21,$111.72 ,7350369,$111.74 ,$112.24 ,$111.09 
SBUX,11/11/21,$111.44 ,7191873,$113.25 ,$113.25 ,$110.54 
SBUX,11/10/21,$113.25 ,6563699,$112.91 ,$114.46 ,$112.60 
SBUX,11/9/21,$114.13 ,6754723,$114.65 ,$115.60 ,$113.37 
SBUX,11/8/21,$115.16 ,8753315,$116.52 ,$117.47 ,$114.57 
SBUX,11/5/21,$116.91 ,10256800,$113.24 ,$117.33 ,$113.14 
SBUX,11/4/21,$112.16 ,8212593,$111.60 ,$112.42 ,$110.93 
SBUX,11/3/21,$112.61 ,6422577,$111.33 ,$112.92 ,$110.11 
SBUX,11/2/21,$111.45 ,11538860,$110.25 ,$111.82 ,$109.79 
SBUX,11/1/21,$109.80 ,14184630,$107.23 ,$110.15 ,$107.20 
SBUX,10/29/21,$106.07 ,27419550,$107.50 ,$107.99 ,$104.02 
SBUX,10/28/21,$113.20 ,7697552,$113.74 ,$114.60 ,$112.46 
SBUX,10/27/21,$113.51 ,5853912,$115.57 ,$115.57 ,$113.08 
SBUX,10/26/21,$114.92 ,5947994,$114.92 ,$115.28 ,$114.25 
SBUX,10/25/21,$114.71 ,4290626,$114.74 ,$114.88 ,$113.36 
SBUX,10/22/21,$114.55 ,3396356,$114.41 ,$114.98 ,$114.07 
SBUX,10/21/21,$114.44 ,3684290,$113.93 ,$114.56 ,$113.61 
SBUX,10/20/21,$113.86 ,7645178,$113.06 ,$115.11 ,$112.71 
SBUX,10/19/21,$113.49 ,5799287,$113.74 ,$114.54 ,$112.76 
SBUX,10/18/21,$113.37 ,4958432,$111.44 ,$113.57 ,$110.96 
SBUX,10/15/21,$111.45 ,5860872,$112.45 ,$112.92 ,$110.95 
SBUX,10/14/21,$111.87 ,5196329,$111.08 ,$112.61 ,$111.01 
SBUX,10/13/21,$110.76 ,4808625,$111.39 ,$111.48 ,$109.41 
SBUX,10/12/21,$111.00 ,3866802,$111.72 ,$111.87 ,$110.66 
SBUX,10/11/21,$110.94 ,5987335,$112.89 ,$113.56 ,$110.92 
SBUX,10/8/21,$111.22 ,3786964,$112.58 ,$112.66 ,$111.13 
SBUX,10/7/21,$112.21 ,5549460,$112.38 ,$112.98 ,$112.05 
SBUX,10/6/21,$111.64 ,5734477,$110.18 ,$112.02 ,$109.48 
SBUX,10/5/21,$110.85 ,5883995,$111.13 ,$111.48 ,$110.03 
SBUX,10/4/21,$111.46 ,4497726,$112.43 ,$113.08 ,$111.02 
SBUX,10/1/21,$112.92 ,5636865,$110.89 ,$113.46 ,$110.54 
SBUX,9/30/21,$110.31 ,5976056,$111.52 ,$112.16 ,$110.31 
SBUX,9/29/21,$112.17 ,4389131,$111.90 ,$112.52 ,$111.57 
SBUX,9/28/21,$111.71 ,5917926,$112.68 ,$113.00 ,$111.08 
SBUX,9/27/21,$113.68 ,3988883,$113.61 ,$114.67 ,$112.91 
SBUX,9/24/21,$114.11 ,3955231,$114.13 ,$114.86 ,$113.76 
SBUX,9/23/21,$114.14 ,3841978,$113.39 ,$114.71 ,$113.10 
SBUX,9/22/21,$113.07 ,4578157,$113.06 ,$114.03 ,$112.32 
SBUX,9/21/21,$112.22 ,5468438,$111.92 ,$113.60 ,$111.75 
SBUX,9/20/21,$111.82 ,7795222,$111.35 ,$112.27 ,$110.38 
SBUX,9/17/21,$113.41 ,9261033,$114.54 ,$114.85 ,$113.12 
SBUX,9/16/21,$114.67 ,7996996,$114.79 ,$115.27 ,$113.19 
SBUX,9/15/21,$114.64 ,11556160,$116.96 ,$117.02 ,$113.12 
SBUX,9/14/21,$118.86 ,4722752,$119.72 ,$119.86 ,$118.36 
SBUX,9/13/21,$119.18 ,4381067,$119.89 ,$120.15 ,$118.56 
SBUX,9/10/21,$119.34 ,6517864,$119.35 ,$120.76 ,$118.89 
